chr	pos	end	is.left	is.right	strand	length
7	117100000	117199999	0	1	right	1e+05
7	117200000	117299999	0	1	right	1e+05
7	117300000	117399999	0	1	right	1e+05
7	117400000	117499999	0	1	right	1e+05
7	117500000	117599999	0	1	right	1e+05
7	117600000	117699999	0	1	right	1e+05
7	117700000	117799999	0	1	right	1e+05
7	117800000	117899999	0	1	right	1e+05
7	117900000	117999999	0	1	right	1e+05
7	118000000	118099999	0	1	right	1e+05
7	118100000	118199999	0	1	right	1e+05
7	118200000	118299999	0	1	right	1e+05
7	119000000	119099999	1	0	left	1e+05
7	119100000	119199999	1	0	left	1e+05
7	119200000	119299999	1	0	left	1e+05
7	119300000	119399999	1	0	left	1e+05
7	119400000	119499999	1	0	left	1e+05
7	119500000	119599999	1	0	left	1e+05
7	119600000	119699999	1	0	left	1e+05
7	119700000	119799999	1	0	left	1e+05
7	120900000	120999999	0	1	right	1e+05
7	121000000	121099999	0	1	right	1e+05
7	121100000	121199999	0	1	right	1e+05
7	121200000	121299999	0	1	right	1e+05
7	121300000	121399999	0	1	right	1e+05
7	121400000	121499999	0	1	right	1e+05
7	121500000	121599999	0	1	right	1e+05
7	121600000	121699999	0	1	right	1e+05
7	121700000	121799999	0	1	right	1e+05
7	121800000	121899999	0	1	right	1e+05
7	122600000	122699999	1	0	left	1e+05
7	122700000	122799999	1	0	left	1e+05
7	122800000	122899999	1	0	left	1e+05
7	122900000	122999999	1	0	left	1e+05
7	123000000	123099999	1	0	left	1e+05
7	123100000	123199999	1	0	left	1e+05
7	123500000	123599999	0	1	right	1e+05
7	123600000	123699999	0	1	right	1e+05
7	123700000	123799999	0	1	right	1e+05
7	123800000	123899999	0	1	right	1e+05
7	125600000	125699999	1	0	left	1e+05
7	125700000	125799999	1	0	left	1e+05
7	125800000	125899999	1	0	left	1e+05
7	125900000	125999999	1	0	left	1e+05
7	126000000	126099999	1	0	left	1e+05
7	126100000	126199999	1	0	left	1e+05
7	126600000	126699999	1	0	left	1e+05
7	126700000	126799999	1	0	left	1e+05
7	126800000	126899999	1	0	left	1e+05
7	126900000	126999999	1	0	left	1e+05
7	127000000	127099999	1	0	left	1e+05
7	127100000	127199999	1	0	left	1e+05
7	127400000	127499999	1	0	left	1e+05
7	127500000	127599999	1	0	left	1e+05
7	127600000	127699999	1	0	left	1e+05
7	127700000	127799999	1	0	left	1e+05
7	127800000	127899999	1	0	left	1e+05
7	131100000	131199999	0	1	right	1e+05
7	131200000	131299999	0	1	right	1e+05
7	131300000	131399999	0	1	right	1e+05
7	131400000	131499999	0	1	right	1e+05
7	131500000	131599999	0	1	right	1e+05
7	131600000	131699999	0	1	right	1e+05
7	131700000	131799999	0	1	right	1e+05
7	133000000	133099999	0	1	right	1e+05
7	133100000	133199999	0	1	right	1e+05
7	133200000	133299999	0	1	right	1e+05
7	133500000	133599999	1	0	left	1e+05
7	133600000	133699999	1	0	left	1e+05
7	133700000	133799999	1	0	left	1e+05
7	133800000	133899999	1	0	left	1e+05
7	133900000	133999999	1	0	left	1e+05
7	134000000	134099999	1	0	left	1e+05
7	134100000	134199999	1	0	left	1e+05
7	134200000	134299999	1	0	left	1e+05
7	134300000	134399999	1	0	left	1e+05
7	134400000	134499999	1	0	left	1e+05
7	134500000	134599999	1	0	left	1e+05
7	135200000	135299999	0	1	right	1e+05
7	135300000	135399999	0	1	right	1e+05
7	135400000	135499999	0	1	right	1e+05
7	135500000	135599999	0	1	right	1e+05
7	135600000	135699999	0	1	right	1e+05
7	135700000	135799999	0	1	right	1e+05
7	135800000	135899999	0	1	right	1e+05
7	135900000	135999999	0	1	right	1e+05
7	136000000	136099999	0	1	right	1e+05
7	136100000	136199999	0	1	right	1e+05
7	136200000	136299999	0	1	right	1e+05
7	136700000	136799999	1	0	left	1e+05
7	136800000	136899999	1	0	left	1e+05
7	136900000	136999999	1	0	left	1e+05
7	137000000	137099999	1	0	left	1e+05
7	137100000	137199999	1	0	left	1e+05
7	137200000	137299999	1	0	left	1e+05
7	137300000	137399999	1	0	left	1e+05
7	137400000	137499999	1	0	left	1e+05
7	138200000	138299999	1	0	left	1e+05
7	138300000	138399999	1	0	left	1e+05
7	138400000	138499999	1	0	left	1e+05
7	138500000	138599999	1	0	left	1e+05
7	138600000	138699999	1	0	left	1e+05
7	138700000	138799999	1	0	left	1e+05
7	140100000	140199999	0	1	right	1e+05
7	140200000	140299999	0	1	right	1e+05
7	140300000	140399999	0	1	right	1e+05
7	140400000	140499999	0	1	right	1e+05
7	140500000	140599999	0	1	right	1e+05
7	140600000	140699999	0	1	right	1e+05
7	141500000	141599999	0	1	right	1e+05
7	141600000	141699999	0	1	right	1e+05
7	142000000	142099999	1	0	left	1e+05
7	142100000	142199999	1	0	left	1e+05
7	142200000	142299999	1	0	left	1e+05
7	144200000	144299999	0	1	right	1e+05
7	144300000	144399999	0	1	right	1e+05
7	144400000	144499999	0	1	right	1e+05
7	144500000	144599999	0	1	right	1e+05
7	144600000	144699999	0	1	right	1e+05
7	144700000	144799999	0	1	right	1e+05
7	144800000	144899999	0	1	right	1e+05
7	144900000	144999999	0	1	right	1e+05
7	145000000	145099999	0	1	right	1e+05
7	145100000	145199999	0	1	right	1e+05
7	147200000	147299999	1	0	left	1e+05
7	147300000	147399999	1	0	left	1e+05
7	147400000	147499999	1	0	left	1e+05
7	147500000	147599999	1	0	left	1e+05
7	147600000	147699999	1	0	left	1e+05
7	147700000	147799999	1	0	left	1e+05
7	147800000	147899999	1	0	left	1e+05
7	147900000	147999999	1	0	left	1e+05
7	148000000	148099999	1	0	left	1e+05
7	148100000	148199999	1	0	left	1e+05
7	148200000	148299999	1	0	left	1e+05
7	148300000	148399999	1	0	left	1e+05
7	148400000	148499999	1	0	left	1e+05
7	148500000	148599999	1	0	left	1e+05
7	149100000	149199999	0	1	right	1e+05
7	149200000	149299999	0	1	right	1e+05
7	149800000	149899999	1	0	left	1e+05
7	149900000	149999999	1	0	left	1e+05
7	150000000	150099999	1	0	left	1e+05
7	150900000	150999999	0	1	right	1e+05
7	151000000	151099999	0	1	right	1e+05
7	151100000	151199999	0	1	right	1e+05
7	151200000	151299999	0	1	right	1e+05
7	151300000	151399999	0	1	right	1e+05
7	151400000	151499999	0	1	right	1e+05
7	151500000	151599999	0	1	right	1e+05
7	151600000	151699999	0	1	right	1e+05
7	151700000	151799999	0	1	right	1e+05
7	152100000	152199999	1	0	left	1e+05
7	152400000	152499999	0	1	right	1e+05
7	152500000	152599999	0	1	right	1e+05
7	152600000	152699999	0	1	right	1e+05
7	152700000	152799999	0	1	right	1e+05
7	152800000	152899999	0	1	right	1e+05
7	152900000	152999999	0	1	right	1e+05
7	153000000	153099999	0	1	right	1e+05
7	153100000	153199999	0	1	right	1e+05
7	153200000	153299999	0	1	right	1e+05
7	154200000	154299999	1	0	left	1e+05
7	154300000	154399999	1	0	left	1e+05
7	154400000	154499999	1	0	left	1e+05
7	154500000	154599999	1	0	left	1e+05
7	154600000	154699999	1	0	left	1e+05
7	154700000	154799999	1	0	left	1e+05
7	154800000	154899999	1	0	left	1e+05
7	154900000	154999999	1	0	left	1e+05
7	155000000	155099999	1	0	left	1e+05
7	155500000	155599999	0	1	right	1e+05
7	155600000	155699999	0	1	right	1e+05
7	155700000	155799999	0	1	right	1e+05
7	156200000	156299999	1	0	left	1e+05
7	156300000	156399999	1	0	left	1e+05
7	156400000	156499999	1	0	left	1e+05
7	156500000	156599999	1	0	left	1e+05
7	156600000	156699999	1	0	left	1e+05
7	156700000	156799999	1	0	left	1e+05
7	157100000	157199999	0	1	right	1e+05
7	157200000	157299999	0	1	right	1e+05
7	157300000	157399999	0	1	right	1e+05
7	157400000	157499999	0	1	right	1e+05
7	157500000	157599999	0	1	right	1e+05
7	157600000	157699999	0	1	right	1e+05
7	157700000	157799999	0	1	right	1e+05
7	158000000	158099999	1	0	left	1e+05
7	158100000	158199999	1	0	left	1e+05
7	158200000	158299999	1	0	left	1e+05
7	158300000	158399999	1	0	left	1e+05
7	158400000	158499999	1	0	left	1e+05
7	158600000	158699999	0	1	right	1e+05
7	158700000	158799999	0	1	right	1e+05
7	158800000	158899999	0	1	right	1e+05
7	158900000	158999999	0	1	right	1e+05
7	159000000	159099999	0	1	right	1e+05
7	159100000	159199999	1	0	left	1e+05
8	0	99999	0	1	right	1e+05
8	100000	199999	0	1	right	1e+05
8	200000	299999	0	1	right	1e+05
8	300000	399999	0	1	right	1e+05
8	400000	499999	0	1	right	1e+05
8	500000	599999	0	1	right	1e+05
8	1300000	1399999	1	0	left	1e+05
8	1400000	1499999	1	0	left	1e+05
8	5300000	5399999	1	0	left	1e+05
8	5400000	5499999	1	0	left	1e+05
8	5500000	5599999	1	0	left	1e+05
8	5600000	5699999	1	0	left	1e+05
8	5700000	5799999	1	0	left	1e+05
8	5800000	5899999	1	0	left	1e+05
8	5900000	5999999	1	0	left	1e+05
8	6000000	6099999	1	0	left	1e+05
8	6100000	6199999	1	0	left	1e+05
8	6200000	6299999	1	0	left	1e+05
8	6300000	6399999	1	0	left	1e+05
8	6400000	6499999	1	0	left	1e+05
8	7400000	7499999	0	1	right	1e+05
8	7500000	7599999	0	1	right	1e+05
8	8000000	8099999	1	0	left	1e+05
8	8100000	8199999	1	0	left	1e+05
8	8200000	8299999	1	0	left	1e+05
8	8700000	8799999	0	1	right	1e+05
8	8800000	8899999	0	1	right	1e+05
8	8900000	8999999	0	1	right	1e+05
8	9000000	9099999	0	1	right	1e+05
8	9100000	9199999	0	1	right	1e+05
8	9200000	9299999	0	1	right	1e+05
8	9300000	9399999	0	1	right	1e+05
8	9400000	9499999	0	1	right	1e+05
8	10200000	10299999	1	0	left	1e+05
8	10300000	10399999	1	0	left	1e+05
8	10400000	10499999	1	0	left	1e+05
8	10500000	10599999	1	0	left	1e+05
8	10600000	10699999	1	0	left	1e+05
8	10700000	10799999	1	0	left	1e+05
8	10800000	10899999	1	0	left	1e+05
8	10900000	10999999	1	0	left	1e+05
8	11000000	11099999	1	0	left	1e+05
8	11200000	11299999	1	0	left	1e+05
8	12000000	12099999	0	1	right	1e+05
8	12100000	12199999	0	1	right	1e+05
8	12200000	12299999	0	1	right	1e+05
8	12300000	12399999	0	1	right	1e+05
8	12400000	12499999	0	1	right	1e+05
8	12500000	12599999	0	1	right	1e+05
8	12600000	12699999	0	1	right	1e+05
8	12700000	12799999	0	1	right	1e+05
8	12800000	12899999	0	1	right	1e+05
8	12900000	12999999	0	1	right	1e+05
8	13000000	13099999	0	1	right	1e+05
8	13100000	13199999	0	1	right	1e+05
8	13200000	13299999	0	1	right	1e+05
8	13300000	13399999	0	1	right	1e+05
8	13400000	13499999	0	1	right	1e+05
8	13500000	13599999	0	1	right	1e+05
8	16700000	16799999	1	0	left	1e+05
8	16800000	16899999	1	0	left	1e+05
8	16900000	16999999	1	0	left	1e+05
8	17300000	17399999	1	0	left	1e+05
8	17400000	17499999	1	0	left	1e+05
8	17500000	17599999	1	0	left	1e+05
8	17600000	17699999	1	0	left	1e+05
8	18100000	18199999	0	1	right	1e+05
8	18200000	18299999	0	1	right	1e+05
8	18300000	18399999	0	1	right	1e+05
8	19100000	19199999	1	0	left	1e+05
8	19200000	19299999	1	0	left	1e+05
8	19300000	19399999	1	0	left	1e+05
8	20900000	20999999	1	0	left	1e+05
8	21000000	21099999	1	0	left	1e+05
8	21100000	21199999	1	0	left	1e+05
8	21200000	21299999	1	0	left	1e+05
8	21300000	21399999	1	0	left	1e+05
8	21400000	21499999	1	0	left	1e+05
8	21500000	21599999	1	0	left	1e+05
8	21600000	21699999	1	0	left	1e+05
8	21700000	21799999	1	0	left	1e+05
8	21800000	21899999	1	0	left	1e+05
8	21900000	21999999	1	0	left	1e+05
8	22000000	22099999	1	0	left	1e+05
8	22900000	22999999	0	1	right	1e+05
8	23000000	23099999	0	1	right	1e+05
8	23100000	23199999	0	1	right	1e+05
8	23200000	23299999	0	1	right	1e+05
8	23300000	23399999	0	1	right	1e+05
8	23400000	23499999	0	1	right	1e+05
8	23500000	23599999	0	1	right	1e+05
8	23600000	23699999	0	1	right	1e+05
8	23700000	23799999	0	1	right	1e+05
8	23800000	23899999	0	1	right	1e+05
8	23900000	23999999	0	1	right	1e+05
8	24000000	24099999	0	1	right	1e+05
8	24700000	24799999	1	0	left	1e+05
8	24800000	24899999	1	0	left	1e+05
8	24900000	24999999	1	0	left	1e+05
8	25000000	25099999	1	0	left	1e+05
8	25700000	25799999	1	0	left	1e+05
8	25800000	25899999	1	0	left	1e+05
8	25900000	25999999	1	0	left	1e+05
8	26000000	26099999	1	0	left	1e+05
8	26100000	26199999	1	0	left	1e+05
8	27000000	27099999	1	0	left	1e+05
8	27100000	27199999	1	0	left	1e+05
8	27200000	27299999	1	0	left	1e+05
8	27300000	27399999	1	0	left	1e+05
8	27400000	27499999	1	0	left	1e+05
8	27500000	27599999	1	0	left	1e+05
8	30700000	30799999	0	1	right	1e+05
8	30800000	30899999	0	1	right	1e+05
8	30900000	30999999	0	1	right	1e+05
8	31000000	31099999	0	1	right	1e+05
8	31100000	31199999	0	1	right	1e+05
8	31200000	31299999	0	1	right	1e+05
8	31300000	31399999	0	1	right	1e+05
8	31400000	31499999	0	1	right	1e+05
8	31500000	31599999	0	1	right	1e+05
8	31600000	31699999	0	1	right	1e+05
8	32400000	32499999	1	0	left	1e+05
8	32500000	32599999	1	0	left	1e+05
8	32600000	32699999	1	0	left	1e+05
8	32700000	32799999	1	0	left	1e+05
8	32800000	32899999	1	0	left	1e+05
8	32900000	32999999	1	0	left	1e+05
8	33000000	33099999	1	0	left	1e+05
8	33100000	33199999	1	0	left	1e+05
8	33200000	33299999	1	0	left	1e+05
8	33400000	33499999	0	1	right	1e+05
8	33500000	33599999	0	1	right	1e+05
8	33600000	33699999	0	1	right	1e+05
8	33700000	33799999	0	1	right	1e+05
8	33800000	33899999	0	1	right	1e+05
8	33900000	33999999	0	1	right	1e+05
8	34000000	34099999	0	1	right	1e+05
8	34100000	34199999	0	1	right	1e+05
8	34200000	34299999	0	1	right	1e+05
8	36400000	36499999	1	0	left	1e+05
8	36500000	36599999	1	0	left	1e+05
8	36600000	36699999	1	0	left	1e+05
8	36700000	36799999	1	0	left	1e+05
8	36800000	36899999	1	0	left	1e+05
8	36900000	36999999	1	0	left	1e+05
8	37000000	37099999	1	0	left	1e+05
8	37100000	37199999	1	0	left	1e+05
8	37200000	37299999	1	0	left	1e+05
8	37300000	37399999	1	0	left	1e+05
8	37400000	37499999	1	0	left	1e+05
8	37500000	37599999	1	0	left	1e+05
8	37600000	37699999	1	0	left	1e+05
8	38800000	38899999	0	1	right	1e+05
8	38900000	38999999	0	1	right	1e+05
8	39000000	39099999	0	1	right	1e+05
8	39100000	39199999	0	1	right	1e+05
8	39200000	39299999	0	1	right	1e+05
8	39300000	39399999	0	1	right	1e+05
8	39400000	39499999	0	1	right	1e+05
8	39500000	39599999	0	1	right	1e+05
8	39600000	39699999	0	1	right	1e+05
8	39700000	39799999	0	1	right	1e+05
8	39800000	39899999	0	1	right	1e+05
8	39900000	39999999	0	1	right	1e+05
8	40000000	40099999	0	1	right	1e+05
8	40100000	40199999	0	1	right	1e+05
8	40500000	40599999	1	0	left	1e+05
8	40600000	40699999	1	0	left	1e+05
8	40700000	40799999	1	0	left	1e+05
8	40800000	40899999	1	0	left	1e+05
8	40900000	40999999	1	0	left	1e+05
8	41000000	41099999	1	0	left	1e+05
8	41100000	41199999	1	0	left	1e+05
8	41200000	41299999	1	0	left	1e+05
8	41300000	41399999	1	0	left	1e+05
8	41400000	41499999	1	0	left	1e+05
8	41500000	41599999	1	0	left	1e+05
8	41600000	41699999	1	0	left	1e+05
8	41700000	41799999	1	0	left	1e+05
8	42600000	42699999	0	1	right	1e+05
8	42700000	42799999	0	1	right	1e+05
8	42800000	42899999	0	1	right	1e+05
8	42900000	42999999	0	1	right	1e+05
8	43000000	43099999	0	1	right	1e+05
8	43100000	43199999	0	1	right	1e+05
8	43200000	43299999	0	1	right	1e+05
8	43300000	43399999	0	1	right	1e+05
8	43400000	43499999	0	1	right	1e+05
8	43500000	43599999	0	1	right	1e+05
8	43600000	43699999	0	1	right	1e+05
8	43700000	43799999	0	1	right	1e+05
8	43800000	43899999	0	1	right	1e+05
8	46500000	46599999	1	0	left	1e+05
8	46600000	46699999	1	0	left	1e+05
8	46700000	46799999	1	0	left	1e+05
8	46800000	46899999	1	0	left	1e+05
8	46900000	46999999	1	0	left	1e+05
8	47500000	47599999	1	0	left	1e+05
8	47600000	47699999	1	0	left	1e+05
8	47700000	47799999	1	0	left	1e+05
8	47800000	47899999	1	0	left	1e+05
8	47900000	47999999	1	0	left	1e+05
8	48000000	48099999	1	0	left	1e+05
8	48100000	48199999	1	0	left	1e+05
8	48200000	48299999	1	0	left	1e+05
8	48300000	48399999	1	0	left	1e+05
8	48400000	48499999	1	0	left	1e+05
8	48500000	48599999	1	0	left	1e+05
8	48600000	48699999	1	0	left	1e+05
8	48900000	48999999	0	1	right	1e+05
8	49000000	49099999	0	1	right	1e+05
8	49100000	49199999	0	1	right	1e+05
8	49200000	49299999	0	1	right	1e+05
8	49300000	49399999	0	1	right	1e+05
8	49400000	49499999	0	1	right	1e+05
8	49500000	49599999	0	1	right	1e+05
8	49600000	49699999	0	1	right	1e+05
8	50200000	50299999	0	1	right	1e+05
8	50300000	50399999	0	1	right	1e+05
8	50400000	50499999	0	1	right	1e+05
8	51800000	51899999	1	0	left	1e+05
8	51900000	51999999	1	0	left	1e+05
8	52000000	52099999	1	0	left	1e+05
8	52100000	52199999	1	0	left	1e+05
8	52200000	52299999	1	0	left	1e+05
8	52300000	52399999	1	0	left	1e+05
8	52400000	52499999	1	0	left	1e+05
8	52500000	52599999	1	0	left	1e+05
8	52600000	52699999	1	0	left	1e+05
8	53000000	53099999	0	1	right	1e+05
8	53100000	53199999	0	1	right	1e+05
8	53200000	53299999	0	1	right	1e+05
8	53300000	53399999	0	1	right	1e+05
8	53400000	53499999	0	1	right	1e+05
8	54000000	54099999	1	0	left	1e+05
8	54100000	54199999	1	0	left	1e+05
8	54200000	54299999	1	0	left	1e+05
8	54300000	54399999	1	0	left	1e+05
8	54400000	54499999	1	0	left	1e+05
8	54500000	54599999	1	0	left	1e+05
8	54600000	54699999	1	0	left	1e+05
8	54700000	54799999	1	0	left	1e+05
8	55100000	55199999	0	1	right	1e+05
8	55200000	55299999	0	1	right	1e+05
8	55300000	55399999	0	1	right	1e+05
8	55400000	55499999	0	1	right	1e+05
8	55500000	55599999	0	1	right	1e+05
8	55800000	55899999	1	0	left	1e+05
8	55900000	55999999	1	0	left	1e+05
8	56000000	56099999	1	0	left	1e+05
8	56100000	56199999	1	0	left	1e+05
8	56200000	56299999	1	0	left	1e+05
8	56300000	56399999	1	0	left	1e+05
8	56400000	56499999	1	0	left	1e+05
8	56500000	56599999	1	0	left	1e+05
8	56900000	56999999	0	1	right	1e+05
8	57000000	57099999	0	1	right	1e+05
8	57100000	57199999	0	1	right	1e+05
8	57200000	57299999	0	1	right	1e+05
8	57300000	57399999	0	1	right	1e+05
8	57400000	57499999	0	1	right	1e+05
8	57500000	57599999	0	1	right	1e+05
8	57600000	57699999	0	1	right	1e+05
8	57700000	57799999	0	1	right	1e+05
8	57800000	57899999	0	1	right	1e+05
8	58500000	58599999	1	0	left	1e+05
8	58600000	58699999	1	0	left	1e+05
8	58700000	58799999	1	0	left	1e+05
8	58800000	58899999	1	0	left	1e+05
8	58900000	58999999	1	0	left	1e+05
8	59000000	59099999	1	0	left	1e+05
8	60100000	60199999	0	1	right	1e+05
8	60200000	60299999	0	1	right	1e+05
8	60700000	60799999	1	0	left	1e+05
8	60800000	60899999	1	0	left	1e+05
8	60900000	60999999	1	0	left	1e+05
8	61000000	61099999	1	0	left	1e+05
8	61100000	61199999	1	0	left	1e+05
8	61200000	61299999	1	0	left	1e+05
8	61300000	61399999	1	0	left	1e+05
8	61400000	61499999	1	0	left	1e+05
8	62000000	62099999	0	1	right	1e+05
8	62100000	62199999	0	1	right	1e+05
8	62200000	62299999	0	1	right	1e+05
8	62300000	62399999	0	1	right	1e+05
8	62400000	62499999	0	1	right	1e+05
8	62500000	62599999	0	1	right	1e+05
8	62600000	62699999	0	1	right	1e+05
8	62700000	62799999	0	1	right	1e+05
8	62800000	62899999	0	1	right	1e+05
8	62900000	62999999	0	1	right	1e+05
8	63000000	63099999	0	1	right	1e+05
8	63100000	63199999	0	1	right	1e+05
8	63500000	63599999	1	0	left	1e+05
8	63600000	63699999	1	0	left	1e+05
8	63700000	63799999	1	0	left	1e+05
8	63800000	63899999	1	0	left	1e+05
8	63900000	63999999	1	0	left	1e+05
8	65000000	65099999	1	0	left	1e+05
8	65100000	65199999	1	0	left	1e+05
8	65200000	65299999	1	0	left	1e+05
8	65300000	65399999	1	0	left	1e+05
8	65400000	65499999	1	0	left	1e+05
8	65500000	65599999	1	0	left	1e+05
8	65600000	65699999	1	0	left	1e+05
8	66000000	66099999	1	0	left	1e+05
8	66100000	66199999	1	0	left	1e+05
8	66200000	66299999	1	0	left	1e+05
8	66300000	66399999	1	0	left	1e+05
8	66400000	66499999	1	0	left	1e+05
8	66500000	66599999	1	0	left	1e+05
8	66600000	66699999	1	0	left	1e+05
8	67600000	67699999	0	1	right	1e+05
8	67700000	67799999	0	1	right	1e+05
8	67800000	67899999	0	1	right	1e+05
8	67900000	67999999	0	1	right	1e+05
8	68000000	68099999	0	1	right	1e+05
8	68100000	68199999	0	1	right	1e+05
8	68200000	68299999	0	1	right	1e+05
8	68300000	68399999	0	1	right	1e+05
8	68400000	68499999	0	1	right	1e+05
8	68500000	68599999	0	1	right	1e+05
8	68600000	68699999	0	1	right	1e+05
8	68700000	68799999	0	1	right	1e+05
8	68800000	68899999	0	1	right	1e+05
8	68900000	68999999	0	1	right	1e+05
8	69000000	69099999	0	1	right	1e+05
8	69900000	69999999	1	0	left	1e+05
8	70000000	70099999	1	0	left	1e+05
8	70100000	70199999	1	0	left	1e+05
8	70200000	70299999	1	0	left	1e+05
8	70300000	70399999	1	0	left	1e+05
8	70400000	70499999	1	0	left	1e+05
8	70500000	70599999	1	0	left	1e+05
8	70600000	70699999	1	0	left	1e+05
8	70700000	70799999	1	0	left	1e+05
8	70800000	70899999	1	0	left	1e+05
8	70900000	70999999	1	0	left	1e+05
8	71600000	71699999	0	1	right	1e+05
8	71700000	71799999	0	1	right	1e+05
8	71800000	71899999	0	1	right	1e+05
8	71900000	71999999	0	1	right	1e+05
8	72000000	72099999	0	1	right	1e+05
8	72400000	72499999	1	0	left	1e+05
8	72500000	72599999	1	0	left	1e+05
8	72600000	72699999	1	0	left	1e+05
8	73000000	73099999	0	1	right	1e+05
8	73100000	73199999	0	1	right	1e+05
8	73200000	73299999	0	1	right	1e+05
8	73300000	73399999	0	1	right	1e+05
8	73400000	73499999	0	1	right	1e+05
8	73700000	73799999	1	0	left	1e+05
8	73800000	73899999	1	0	left	1e+05
8	73900000	73999999	1	0	left	1e+05
8	74000000	74099999	1	0	left	1e+05
8	74100000	74199999	1	0	left	1e+05
8	74200000	74299999	1	0	left	1e+05
8	74300000	74399999	1	0	left	1e+05
8	74900000	74999999	0	1	right	1e+05
8	75000000	75099999	0	1	right	1e+05
8	75100000	75199999	0	1	right	1e+05
8	75200000	75299999	0	1	right	1e+05
8	75300000	75399999	0	1	right	1e+05
8	75400000	75499999	0	1	right	1e+05
8	75500000	75599999	0	1	right	1e+05
8	75600000	75699999	0	1	right	1e+05
8	75700000	75799999	0	1	right	1e+05
8	77000000	77099999	1	0	left	1e+05
8	77100000	77199999	1	0	left	1e+05
8	77200000	77299999	1	0	left	1e+05
8	77300000	77399999	1	0	left	1e+05
8	77400000	77499999	1	0	left	1e+05
8	77900000	77999999	0	1	right	1e+05
8	78000000	78099999	0	1	right	1e+05
8	78100000	78199999	0	1	right	1e+05
8	78200000	78299999	0	1	right	1e+05
8	78300000	78399999	0	1	right	1e+05
8	78400000	78499999	0	1	right	1e+05
8	79000000	79099999	1	0	left	1e+05
8	79100000	79199999	1	0	left	1e+05
8	79200000	79299999	1	0	left	1e+05
8	79300000	79399999	1	0	left	1e+05
8	79400000	79499999	1	0	left	1e+05
8	80000000	80099999	1	0	left	1e+05
8	80100000	80199999	1	0	left	1e+05
8	80200000	80299999	1	0	left	1e+05
8	80300000	80399999	1	0	left	1e+05
8	80400000	80499999	1	0	left	1e+05
8	80500000	80599999	1	0	left	1e+05
8	80600000	80699999	1	0	left	1e+05
8	80700000	80799999	1	0	left	1e+05
8	80800000	80899999	1	0	left	1e+05
8	82200000	82299999	0	1	right	1e+05
8	82300000	82399999	0	1	right	1e+05
8	82400000	82499999	0	1	right	1e+05
8	82500000	82599999	0	1	right	1e+05
8	82600000	82699999	0	1	right	1e+05
8	82700000	82799999	0	1	right	1e+05
8	82800000	82899999	0	1	right	1e+05
8	82900000	82999999	0	1	right	1e+05
8	83000000	83099999	0	1	right	1e+05
8	83100000	83199999	0	1	right	1e+05
8	83200000	83299999	0	1	right	1e+05
8	83300000	83399999	0	1	right	1e+05
8	85200000	85299999	1	0	left	1e+05
8	85300000	85399999	1	0	left	1e+05
8	85400000	85499999	1	0	left	1e+05
8	85500000	85599999	1	0	left	1e+05
8	85600000	85699999	1	0	left	1e+05
8	85700000	85799999	1	0	left	1e+05
8	85800000	85899999	1	0	left	1e+05
8	85900000	85999999	1	0	left	1e+05
8	86200000	86299999	0	1	right	1e+05
8	86300000	86399999	0	1	right	1e+05
8	86400000	86499999	0	1	right	1e+05
8	86500000	86599999	0	1	right	1e+05
8	86600000	86699999	0	1	right	1e+05
8	87000000	87099999	1	0	left	1e+05
8	87100000	87199999	1	0	left	1e+05
8	87600000	87699999	0	1	right	1e+05
8	87700000	87799999	0	1	right	1e+05
8	87800000	87899999	0	1	right	1e+05
8	87900000	87999999	0	1	right	1e+05
8	88000000	88099999	0	1	right	1e+05
8	88100000	88199999	0	1	right	1e+05
8	89700000	89799999	1	0	left	1e+05
8	89800000	89899999	1	0	left	1e+05
8	89900000	89999999	1	0	left	1e+05
8	90000000	90099999	1	0	left	1e+05
8	90100000	90199999	1	0	left	1e+05
8	90200000	90299999	1	0	left	1e+05
8	90300000	90399999	1	0	left	1e+05
8	90400000	90499999	1	0	left	1e+05
8	90500000	90599999	1	0	left	1e+05
8	90600000	90699999	1	0	left	1e+05
8	90700000	90799999	1	0	left	1e+05
8	91000000	91099999	0	1	right	1e+05
8	91100000	91199999	0	1	right	1e+05
8	91200000	91299999	0	1	right	1e+05
8	91300000	91399999	0	1	right	1e+05
8	91400000	91499999	0	1	right	1e+05
8	92100000	92199999	0	1	right	1e+05
8	92200000	92299999	0	1	right	1e+05
8	92300000	92399999	0	1	right	1e+05
8	92400000	92499999	0	1	right	1e+05
8	92500000	92599999	0	1	right	1e+05
8	92600000	92699999	0	1	right	1e+05
8	92700000	92799999	0	1	right	1e+05
8	94000000	94099999	1	0	left	1e+05
8	94100000	94199999	1	0	left	1e+05
8	94200000	94299999	1	0	left	1e+05
8	94300000	94399999	1	0	left	1e+05
8	94400000	94499999	1	0	left	1e+05
8	94500000	94599999	1	0	left	1e+05
8	94600000	94699999	1	0	left	1e+05
8	94700000	94799999	1	0	left	1e+05
8	94800000	94899999	1	0	left	1e+05
8	94900000	94999999	1	0	left	1e+05
8	96400000	96499999	0	1	right	1e+05
8	96500000	96599999	0	1	right	1e+05
8	96600000	96699999	0	1	right	1e+05
8	96700000	96799999	0	1	right	1e+05
8	96800000	96899999	0	1	right	1e+05
8	96900000	96999999	0	1	right	1e+05
8	97000000	97099999	0	1	right	1e+05
8	97100000	97199999	0	1	right	1e+05
8	97200000	97299999	0	1	right	1e+05
8	97700000	97799999	1	0	left	1e+05
